INDICATOR,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
EXPGDP_TOT,GERD as a percentage of GDP,EST,Estonia,2018,2018,1.40441,,
EXPGDP_TOT,GERD as a percentage of GDP,GMB,Gambia,2018,2018,0.07093,,
EXPGDP_TOT,GERD as a percentage of GDP,GEO,Georgia,2013,2013,0.07856,,
EXPGDP_TOT,GERD as a percentage of GDP,GEO,Georgia,2014,2014,0.17318,,
EXPGDP_TOT,GERD as a percentage of GDP,GEO,Georgia,2015,2015,0.29928,,
EXPGDP_TOT,GERD as a percentage of GDP,GEO,Georgia,2016,2016,0.28586,,
EXPGDP_TOT,GERD as a percentage of GDP,GEO,Georgia,2017,2017,0.27023,,
EXPGDP_TOT,GERD as a percentage of GDP,GEO,Georgia,2018,2018,0.28052,,
EXPGDP_TOT,GERD as a percentage of GDP,GTM,Guatemala,2013,2013,0.03916,,
EXPGDP_TOT,GERD as a percentage of GDP,GTM,Guatemala,2014,2014,0.02949,,
EXPGDP_TOT,GERD as a percentage of GDP,GTM,Guatemala,2015,2015,0.03064,,
EXPGDP_TOT,GERD as a percentage of GDP,GTM,Guatemala,2016,2016,0.02311,,
EXPGDP_TOT,GERD as a percentage of GDP,GTM,Guatemala,2017,2017,0.02957,,
EXPGDP_TOT,GERD as a percentage of GDP,GTM,Guatemala,2018,2018,0.02947,,
EXPGDP_TOT,GERD as a percentage of GDP,HND,Honduras,2015,2015,0.01497,,
EXPGDP_TOT,GERD as a percentage of GDP,HND,Honduras,2017,2017,0.03994,,
EXPGDP_TOT,GERD as a percentage of GDP,HKG,"China, Hong Kong Special Administrative Region",2013,2013,0.73017,,
EXPGDP_TOT,GERD as a percentage of GDP,HKG,"China, Hong Kong Special Administrative Region",2014,2014,0.74014,,
EXPGDP_TOT,GERD as a percentage of GDP,HKG,"China, Hong Kong Special Administrative Region",2015,2015,0.76183,,
EXPGDP_TOT,GERD as a percentage of GDP,HKG,"China, Hong Kong Special Administrative Region",2016,2016,0.79155,,
EXPGDP_TOT,GERD as a percentage of GDP,HKG,"China, Hong Kong Special Administrative Region",2017,2017,0.8002,,
EXPGDP_TOT,GERD as a percentage of GDP,HKG,"China, Hong Kong Special Administrative Region",2018,2018,0.8634,,
EXPGDP_TOT,GERD as a percentage of GDP,IND,India,2013,2013,0.70642,,
EXPGDP_TOT,GERD as a percentage of GDP,IND,India,2014,2014,0.70159,,
EXPGDP_TOT,GERD as a percentage of GDP,IND,India,2015,2015,0.6931,,
EXPGDP_TOT,GERD as a percentage of GDP,IND,India,2016,2016,0.66984,,
EXPGDP_TOT,GERD as a percentage of GDP,IND,India,2017,2017,0.66571,,
EXPGDP_TOT,GERD as a percentage of GDP,IND,India,2018,2018,0.65282,+,National Estimation
EXPGDP_TOT,GERD as a percentage of GDP,IRN,Iran (Islamic Republic of),2013,2013,0.25267,,
EXPGDP_TOT,GERD as a percentage of GDP,IRN,Iran (Islamic Republic of),2015,2015,0.41763,,
EXPGDP_TOT,GERD as a percentage of GDP,IRN,Iran (Islamic Republic of),2017,2017,0.83027,,
EXPGDP_TOT,GERD as a percentage of GDP,ISR,Israel,2013,2013,4.0961,,
EXPGDP_TOT,GERD as a percentage of GDP,ISR,Israel,2014,2014,4.17398,,
EXPGDP_TOT,GERD as a percentage of GDP,ISR,Israel,2015,2015,4.26525,,
EXPGDP_TOT,GERD as a percentage of GDP,ISR,Israel,2016,2016,4.51177,,
EXPGDP_TOT,GERD as a percentage of GDP,ISR,Israel,2017,2017,4.81623,,
EXPGDP_TOT,GERD as a percentage of GDP,ISR,Israel,2018,2018,4.94079,,
EXPGDP_TOT,GERD as a percentage of GDP,JOR,Jordan,2016,2016,0.70781,,
EXPGDP_TOT,GERD as a percentage of GDP,KAZ,Kazakhstan,2013,2013,0.17132,,
EXPGDP_TOT,GERD as a percentage of GDP,KAZ,Kazakhstan,2014,2014,0.16722,,
EXPGDP_TOT,GERD as a percentage of GDP,KAZ,Kazakhstan,2015,2015,0.16951,,
EXPGDP_TOT,GERD as a percentage of GDP,KAZ,Kazakhstan,2016,2016,0.14179,,
EXPGDP_TOT,GERD as a percentage of GDP,KAZ,Kazakhstan,2017,2017,0.12667,,
EXPGDP_TOT,GERD as a percentage of GDP,KAZ,Kazakhstan,2018,2018,0.11683,,
EXPGDP_TOT,GERD as a percentage of GDP,KWT,Kuwait,2013,2013,0.30153,,
EXPGDP_TOT,GERD as a percentage of GDP,KWT,Kuwait,2014,2014,0.42705,,
EXPGDP_TOT,GERD as a percentage of GDP,KWT,Kuwait,2015,2015,0.0966,,
EXPGDP_TOT,GERD as a percentage of GDP,KWT,Kuwait,2016,2016,0.07985,,
EXPGDP_TOT,GERD as a percentage of GDP,KWT,Kuwait,2017,2017,0.0804,,
EXPGDP_TOT,GERD as a percentage of GDP,KWT,Kuwait,2018,2018,0.06238,,
EXPGDP_TOT,GERD as a percentage of GDP,LVA,Latvia,2013,2013,0.61176,,
EXPGDP_TOT,GERD as a percentage of GDP,LVA,Latvia,2014,2014,0.68825,,
EXPGDP_TOT,GERD as a percentage of GDP,LVA,Latvia,2015,2015,0.62352,,
EXPGDP_TOT,GERD as a percentage of GDP,LVA,Latvia,2016,2016,0.44032,,
EXPGDP_TOT,GERD as a percentage of GDP,LVA,Latvia,2017,2017,0.51459,,
EXPGDP_TOT,GERD as a percentage of GDP,LVA,Latvia,2018,2018,0.64083,,
EXPGDP_TOT,GERD as a percentage of GDP,LSO,Lesotho,2015,2015,0.05074,,
EXPGDP_TOT,GERD as a percentage of GDP,LTU,Lithuania,2013,2013,0.9502,,
EXPGDP_TOT,GERD as a percentage of GDP,LTU,Lithuania,2014,2014,1.03114,,
EXPGDP_TOT,GERD as a percentage of GDP,LTU,Lithuania,2015,2015,1.04408,,
EXPGDP_TOT,GERD as a percentage of GDP,LTU,Lithuania,2016,2016,0.84233,,
EXPGDP_TOT,GERD as a percentage of GDP,LTU,Lithuania,2017,2017,0.89641,,
EXPGDP_TOT,GERD as a percentage of GDP,LTU,Lithuania,2018,2018,0.94181,,
EXPGDP_TOT,GERD as a percentage of GDP,MKD,North Macedonia,2013,2013,0.43894,,
EXPGDP_TOT,GERD as a percentage of GDP,MKD,North Macedonia,2014,2014,0.51646,,
EXPGDP_TOT,GERD as a percentage of GDP,MKD,North Macedonia,2015,2015,0.44412,,
EXPGDP_TOT,GERD as a percentage of GDP,MKD,North Macedonia,2016,2016,0.43585,,
EXPGDP_TOT,GERD as a percentage of GDP,MKD,North Macedonia,2017,2017,0.35439,,
EXPGDP_TOT,GERD as a percentage of GDP,MKD,North Macedonia,2018,2018,0.36523,,
EXPGDP_TOT,GERD as a percentage of GDP,MDG,Madagascar,2014,2014,0.01321,,
EXPGDP_TOT,GERD as a percentage of GDP,MDG,Madagascar,2016,2016,0.01264,,
EXPGDP_TOT,GERD as a percentage of GDP,MDG,Madagascar,2017,2017,0.01275,,
EXPGDP_TOT,GERD as a percentage of GDP,MYS,Malaysia,2014,2014,1.26275,,
EXPGDP_TOT,GERD as a percentage of GDP,MYS,Malaysia,2015,2015,1.27945,,
EXPGDP_TOT,GERD as a percentage of GDP,MYS,Malaysia,2016,2016,1.41517,,
EXPGDP_TOT,GERD as a percentage of GDP,MYS,Malaysia,2018,2018,1.04086,,
EXPGDP_TOT,GERD as a percentage of GDP,MLI,Mali,2015,2015,0.31462,,
EXPGDP_TOT,GERD as a percentage of GDP,MLI,Mali,2017,2017,0.29179,,
EXPGDP_TOT,GERD as a percentage of GDP,MLT,Malta,2013,2013,0.77248,,
EXPGDP_TOT,GERD as a percentage of GDP,MLT,Malta,2014,2014,0.71161,,
EXPGDP_TOT,GERD as a percentage of GDP,MLT,Malta,2015,2015,0.74253,,
EXPGDP_TOT,GERD as a percentage of GDP,MLT,Malta,2016,2016,0.56778,,
EXPGDP_TOT,GERD as a percentage of GDP,MLT,Malta,2017,2017,0.58424,,
EXPGDP_TOT,GERD as a percentage of GDP,MLT,Malta,2018,2018,0.57246,,
EXPGDP_TOT,GERD as a percentage of GDP,MUS,Mauritius,2017,2017,0.36636,,
EXPGDP_TOT,GERD as a percentage of GDP,MUS,Mauritius,2018,2018,0.34691,,
EXPGDP_TOT,GERD as a percentage of GDP,MDA,Republic of Moldova,2013,2013,0.29783,,
EXPGDP_TOT,GERD as a percentage of GDP,MDA,Republic of Moldova,2014,2014,0.31105,,
EXPGDP_TOT,GERD as a percentage of GDP,MDA,Republic of Moldova,2015,2015,0.30943,,
EXPGDP_TOT,GERD as a percentage of GDP,MDA,Republic of Moldova,2016,2016,0.2769,,
EXPGDP_TOT,GERD as a percentage of GDP,MDA,Republic of Moldova,2017,2017,0.25374,,
EXPGDP_TOT,GERD as a percentage of GDP,MDA,Republic of Moldova,2018,2018,0.25168,,
EXPGDP_TOT,GERD as a percentage of GDP,MNG,Mongolia,2013,2013,0.23246,,
EXPGDP_TOT,GERD as a percentage of GDP,MNG,Mongolia,2014,2014,0.2234,,
EXPGDP_TOT,GERD as a percentage of GDP,MNG,Mongolia,2015,2015,0.15468,,
EXPGDP_TOT,GERD as a percentage of GDP,MNG,Mongolia,2016,2016,0.18337,,
EXPGDP_TOT,GERD as a percentage of GDP,MNG,Mongolia,2017,2017,0.13485,,
EXPGDP_TOT,GERD as a percentage of GDP,MNG,Mongolia,2018,2018,0.10215,,
EXPGDP_TOT,GERD as a percentage of GDP,MOZ,Mozambique,2015,2015,0.31312,,
EXPGDP_TOT,GERD as a percentage of GDP,MMR,Myanmar,2017,2017,0.03105,,
EXPGDP_TOT,GERD as a percentage of GDP,PAK,Pakistan,2013,2013,0.29285,,
EXPGDP_TOT,GERD as a percentage of GDP,PAK,Pakistan,2015,2015,0.24605,,
EXPGDP_TOT,GERD as a percentage of GDP,PAK,Pakistan,2017,2017,0.23627,,
EXPGDP_TOT,GERD as a percentage of GDP,PAN,Panama,2013,2013,0.06206,,
EXPGDP_TOT,GERD as a percentage of GDP,PAN,Panama,2014,2014,0.14052,,
EXPGDP_TOT,GERD as a percentage of GDP,PAN,Panama,2015,2015,0.12033,,
EXPGDP_TOT,GERD as a percentage of GDP,PAN,Panama,2016,2016,0.14494,,
EXPGDP_TOT,GERD as a percentage of GDP,PAN,Panama,2017,2017,0.14714,,
EXPGDP_TOT,GERD as a percentage of GDP,PRY,Paraguay,2013,2013,0.07147,,
EXPGDP_TOT,GERD as a percentage of GDP,PRY,Paraguay,2014,2014,0.07921,,
EXPGDP_TOT,GERD as a percentage of GDP,PRY,Paraguay,2015,2015,0.09687,,
EXPGDP_TOT,GERD as a percentage of GDP,PRY,Paraguay,2016,2016,0.11688,,
EXPGDP_TOT,GERD as a percentage of GDP,PRY,Paraguay,2017,2017,0.14883,,
EXPGDP_TOT,GERD as a percentage of GDP,PRY,Paraguay,2018,2018,0.14626,,
EXPGDP_TOT,GERD as a percentage of GDP,PER,Peru,2013,2013,0.08174,,
EXPGDP_TOT,GERD as a percentage of GDP,PER,Peru,2014,2014,0.10805,,
EXPGDP_TOT,GERD as a percentage of GDP,PER,Peru,2015,2015,0.11702,,
EXPGDP_TOT,GERD as a percentage of GDP,PER,Peru,2016,2016,0.12008,,
EXPGDP_TOT,GERD as a percentage of GDP,PER,Peru,2017,2017,0.12085,,
EXPGDP_TOT,GERD as a percentage of GDP,PER,Peru,2018,2018,0.12715,,
EXPGDP_TOT,GERD as a percentage of GDP,PHL,Philippines,2013,2013,0.13207,,
EXPGDP_TOT,GERD as a percentage of GDP,PHL,Philippines,2015,2015,0.15683,,
EXPGDP_TOT,GERD as a percentage of GDP,PRI,Puerto Rico,2013,2013,0.43859,,
EXPGDP_TOT,GERD as a percentage of GDP,PRI,Puerto Rico,2015,2015,0.42883,,
EXPGDP_TOT,GERD as a percentage of GDP,ROU,Romania,2013,2013,0.38787,,
EXPGDP_TOT,GERD as a percentage of GDP,ROU,Romania,2014,2014,0.38225,,
EXPGDP_TOT,GERD as a percentage of GDP,ROU,Romania,2015,2015,0.48793,,
EXPGDP_TOT,GERD as a percentage of GDP,ROU,Romania,2016,2016,0.48033,,
EXPGDP_TOT,GERD as a percentage of GDP,ROU,Romania,2017,2017,0.50322,,
EXPGDP_TOT,GERD as a percentage of GDP,ROU,Romania,2018,2018,0.50077,,
EXPGDP_TOT,GERD as a percentage of GDP,RUS,Russian Federation,2013,2013,1.02732,,
EXPGDP_TOT,GERD as a percentage of GDP,RUS,Russian Federation,2014,2014,1.07241,,
EXPGDP_TOT,GERD as a percentage of GDP,RUS,Russian Federation,2015,2015,1.10085,,
EXPGDP_TOT,GERD as a percentage of GDP,RUS,Russian Federation,2016,2016,1.10238,,
EXPGDP_TOT,GERD as a percentage of GDP,RUS,Russian Federation,2017,2017,1.10967,,
EXPGDP_TOT,GERD as a percentage of GDP,RUS,Russian Federation,2018,2018,0.98275,,
EXPGDP_TOT,GERD as a percentage of GDP,SAU,Saudi Arabia,2013,2013,0.81516,,
EXPGDP_TOT,GERD as a percentage of GDP,SYC,Seychelles,2016,2016,0.22175,,
EXPGDP_TOT,GERD as a percentage of GDP,SGP,Singapore,2013,2013,1.92335,,
EXPGDP_TOT,GERD as a percentage of GDP,SGP,Singapore,2014,2014,2.08464,,
EXPGDP_TOT,GERD as a percentage of GDP,SGP,Singapore,2015,2015,2.18198,,
EXPGDP_TOT,GERD as a percentage of GDP,SGP,Singapore,2016,2016,2.07629,,
EXPGDP_TOT,GERD as a percentage of GDP,SGP,Singapore,2017,2017,1.92465,,
EXPGDP_TOT,GERD as a percentage of GDP,SVN,Slovenia,2013,2013,2.56487,,
EXPGDP_TOT,GERD as a percentage of GDP,SVN,Slovenia,2014,2014,2.36548,,
EXPGDP_TOT,GERD as a percentage of GDP,SVN,Slovenia,2015,2015,2.19565,,
EXPGDP_TOT,GERD as a percentage of GDP,SVN,Slovenia,2016,2016,2.01145,,
EXPGDP_TOT,GERD as a percentage of GDP,SVN,Slovenia,2017,2017,1.86635,,
EXPGDP_TOT,GERD as a percentage of GDP,SVN,Slovenia,2018,2018,1.95039,,
EXPGDP_TOT,GERD as a percentage of GDP,ZAF,South Africa,2013,2013,0.72488,,
EXPGDP_TOT,GERD as a percentage of GDP,ZAF,South Africa,2014,2014,0.77115,,
EXPGDP_TOT,GERD as a percentage of GDP,ZAF,South Africa,2015,2015,0.79846,,
EXPGDP_TOT,GERD as a percentage of GDP,ZAF,South Africa,2016,2016,0.81882,,
EXPGDP_TOT,GERD as a percentage of GDP,ZAF,South Africa,2017,2017,0.83215,,
EXPGDP_TOT,GERD as a percentage of GDP,LKA,Sri Lanka,2013,2013,0.10081,,
EXPGDP_TOT,GERD as a percentage of GDP,LKA,Sri Lanka,2014,2014,0.09989,,
EXPGDP_TOT,GERD as a percentage of GDP,LKA,Sri Lanka,2015,2015,0.10871,,
EXPGDP_TOT,GERD as a percentage of GDP,LKA,Sri Lanka,2016,2016,0.12854,,
EXPGDP_TOT,GERD as a percentage of GDP,LKA,Sri Lanka,2017,2017,0.12758,,
EXPGDP_TOT,GERD as a percentage of GDP,TJK,Tajikistan,2013,2013,0.11851,,
EXPGDP_TOT,GERD as a percentage of GDP,TJK,Tajikistan,2014,2014,0.11624,,
EXPGDP_TOT,GERD as a percentage of GDP,TJK,Tajikistan,2015,2015,0.10888,,
EXPGDP_TOT,GERD as a percentage of GDP,TJK,Tajikistan,2016,2016,0.10683,,
EXPGDP_TOT,GERD as a percentage of GDP,TJK,Tajikistan,2017,2017,0.11536,,
EXPGDP_TOT,GERD as a percentage of GDP,TJK,Tajikistan,2018,2018,0.09703,,
EXPGDP_TOT,GERD as a percentage of GDP,THA,Thailand,2013,2013,0.44164,,
EXPGDP_TOT,GERD as a percentage of GDP,THA,Thailand,2014,2014,0.47988,,
EXPGDP_TOT,GERD as a percentage of GDP,THA,Thailand,2015,2015,0.61609,,
EXPGDP_TOT,GERD as a percentage of GDP,THA,Thailand,2016,2016,0.77817,,
EXPGDP_TOT,GERD as a percentage of GDP,THA,Thailand,2017,2017,1.00179,,
EXPGDP_TOT,GERD as a percentage of GDP,TTO,Trinidad and Tobago,2013,2013,0.05667,,
EXPGDP_TOT,GERD as a percentage of GDP,TTO,Trinidad and Tobago,2014,2014,0.08172,,
EXPGDP_TOT,GERD as a percentage of GDP,TTO,Trinidad and Tobago,2015,2015,0.08623,,
EXPGDP_TOT,GERD as a percentage of GDP,TTO,Trinidad and Tobago,2016,2016,0.09183,,
EXPGDP_TOT,GERD as a percentage of GDP,TTO,Trinidad and Tobago,2017,2017,0.09112,,
EXPGDP_TOT,GERD as a percentage of GDP,TTO,Trinidad and Tobago,2018,2018,0.08399,,
EXPGDP_TOT,GERD as a percentage of GDP,TUN,Tunisia,2013,2013,0.67071,,
EXPGDP_TOT,GERD as a percentage of GDP,TUN,Tunisia,2014,2014,0.65423,,
EXPGDP_TOT,GERD as a percentage of GDP,TUN,Tunisia,2015,2015,0.62936,+,National Estimation
EXPGDP_TOT,GERD as a percentage of GDP,TUN,Tunisia,2016,2016,0.60364,,
EXPGDP_TOT,GERD as a percentage of GDP,TUN,Tunisia,2018,2018,0.60132,,
EXPGDP_TOT,GERD as a percentage of GDP,UGA,Uganda,2014,2014,0.14381,,
EXPGDP_TOT,GERD as a percentage of GDP,UKR,Ukraine,2013,2013,0.76175,,
EXPGDP_TOT,GERD as a percentage of GDP,UKR,Ukraine,2014,2014,0.65034,,
EXPGDP_TOT,GERD as a percentage of GDP,UKR,Ukraine,2015,2015,0.61477,,
EXPGDP_TOT,GERD as a percentage of GDP,UKR,Ukraine,2016,2016,0.48339,,
EXPGDP_TOT,GERD as a percentage of GDP,UKR,Ukraine,2017,2017,0.44839,,
EXPGDP_TOT,GERD as a percentage of GDP,UKR,Ukraine,2018,2018,0.47109,,
EXPGDP_TOT,GERD as a percentage of GDP,URY,Uruguay,2013,2013,0.32113,,
EXPGDP_TOT,GERD as a percentage of GDP,URY,Uruguay,2014,2014,0.33579,,
EXPGDP_TOT,GERD as a percentage of GDP,URY,Uruguay,2015,2015,0.36446,,
EXPGDP_TOT,GERD as a percentage of GDP,URY,Uruguay,2016,2016,0.40845,,
EXPGDP_TOT,GERD as a percentage of GDP,URY,Uruguay,2017,2017,0.48393,,
EXPGDP_TOT,GERD as a percentage of GDP,URY,Uruguay,2018,2018,0.41865,,
EXPGDP_TOT,GERD as a percentage of GDP,MAC,"China, Macao Special Administrative Region",2013,2013,0.05115,,
EXPGDP_TOT,GERD as a percentage of GDP,MAC,"China, Macao Special Administrative Region",2014,2014,0.08705,,
EXPGDP_TOT,GERD as a percentage of GDP,MAC,"China, Macao Special Administrative Region",2015,2015,0.13554,,
EXPGDP_TOT,GERD as a percentage of GDP,MAC,"China, Macao Special Administrative Region",2016,2016,0.23328,,
EXPGDP_TOT,GERD as a percentage of GDP,MAC,"China, Macao Special Administrative Region",2017,2017,0.17085,,
EXPGDP_TOT,GERD as a percentage of GDP,MAC,"China, Macao Special Administrative Region",2018,2018,0.20152,,
EXPGDP_TOT,GERD as a percentage of GDP,SRB,Serbia,2013,2013,0.68367,,
EXPGDP_TOT,GERD as a percentage of GDP,SRB,Serbia,2014,2014,0.72309,,
EXPGDP_TOT,GERD as a percentage of GDP,SRB,Serbia,2015,2015,0.81146,,
EXPGDP_TOT,GERD as a percentage of GDP,SRB,Serbia,2016,2016,0.83951,,
EXPGDP_TOT,GERD as a percentage of GDP,SRB,Serbia,2017,2017,0.87353,,
EXPGDP_TOT,GERD as a percentage of GDP,SRB,Serbia,2018,2018,0.9197,,
EXPGDP_TOT,GERD as a percentage of GDP,MNE,Montenegro,2013,2013,0.37431,,
EXPGDP_TOT,GERD as a percentage of GDP,MNE,Montenegro,2014,2014,0.3632,,
EXPGDP_TOT,GERD as a percentage of GDP,MNE,Montenegro,2015,2015,0.374,,
EXPGDP_TOT,GERD as a percentage of GDP,MNE,Montenegro,2016,2016,0.32454,,
EXPGDP_TOT,GERD as a percentage of GDP,MNE,Montenegro,2017,2017,0.34898,,
EXPGDP_TOT,GERD as a percentage of GDP,MNE,Montenegro,2018,2018,0.36415,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),AUS,Australia,2013,2013,994.61501,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),AUS,Australia,2015,2015,883.79862,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),AUS,Australia,2017,2017,917.45293,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),AUT,Austria,2013,2013,1403.41879,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),AUT,Austria,2014,2014,1493.09329,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),AUT,Austria,2015,2015,1514.86014,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),AUT,Austria,2016,2016,1638.36772,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),AUT,Austria,2017,2017,1661.58455,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),AUT,Austria,2018,2018,1795.28046,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),AUT,Austria,2019,2019,1881.20803,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),BEL,Belgium,2013,2013,1018.34636,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),BEL,Belgium,2014,2014,1063.68563,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),BEL,Belgium,2015,2015,1120.76834,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),BEL,Belgium,2016,2016,1223.68807,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),BEL,Belgium,2017,2017,1344.64863,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),BEL,Belgium,2018,2018,1438.17109,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),CAN,Canada,2013,2013,750.89779,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),CAN,Canada,2014,2014,779.30894,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),CAN,Canada,2015,2015,749.59795,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),CAN,Canada,2016,2016,797.48249,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),CAN,Canada,2017,2017,807.45762,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),CAN,Canada,2018,2018,782.29676,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),CAN,Canada,2019,2019,795.80083,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),CZE,Czechia,2013,2013,575.19329,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),CZE,Czechia,2014,2014,632.55382,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),CZE,Czechia,2015,2015,646.59343,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),CZE,Czechia,2016,2016,599.79954,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),CZE,Czechia,2017,2017,686.24837,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),CZE,Czechia,2018,2018,776.97064,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),DNK,Denmark,2013,2013,1382.29794,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),DNK,Denmark,2014,2014,1390.78644,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),DNK,Denmark,2015,2015,1497.34764,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),DNK,Denmark,2016,2016,1612.05777,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),DNK,Denmark,2017,2017,1689.14548,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),DNK,Denmark,2018,2018,1747.91208,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),FIN,Finland,2013,2013,1357.39253,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),FIN,Finland,2014,2014,1314.34196,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),FIN,Finland,2015,2015,1220.49235,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),FIN,Finland,2016,2016,1223.54202,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),FIN,Finland,2017,2017,1297.15051,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),FIN,Finland,2018,2018,1358.85129,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),FRA,France,2013,2013,913.28978,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),FRA,France,2014,2014,943.79672,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),FRA,France,2015,2015,956.44007,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),FRA,France,2016,2016,984.18678,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),FRA,France,2017,2017,1018.54347,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),FRA,France,2018,2018,1053.09064,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),DEU,Germany,2013,2013,1267.70887,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),DEU,Germany,2014,2014,1345.14585,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),DEU,Germany,2015,2015,1395.42516,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),DEU,Germany,2016,2016,1489.89193,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),DEU,Germany,2017,2017,1626.32963,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),DEU,Germany,2018,2018,1701.46761,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),GRC,Greece,2013,2013,216.16508,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),GRC,Greece,2014,2014,227.63489,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),GRC,Greece,2015,2015,262.49783,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),GRC,Greece,2016,2016,280.73564,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),GRC,Greece,2017,2017,334.79015,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),GRC,Greece,2018,2018,364.52163,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),HUN,Hungary,2013,2013,341.81226,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),HUN,Hungary,2014,2014,347.61423,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),HUN,Hungary,2015,2015,361.48144,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),HUN,Hungary,2016,2016,331.70866,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),HUN,Hungary,2017,2017,395.66008,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),HUN,Hungary,2018,2018,487.61421,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),ISL,Iceland,2013,2013,743.71623,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),ISL,Iceland,2014,2014,887.30104,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),ISL,Iceland,2015,2015,1075.41446,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),ISL,Iceland,2016,2016,1139.19659,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),ISL,Iceland,2017,2017,1200.83619,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),ISL,Iceland,2018,2018,1234.75577,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),IRL,Ireland,2013,2013,751.34084,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),IRL,Ireland,2014,2014,782.99336,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),IRL,Ireland,2015,2015,825.39966,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),IRL,Ireland,2016,2016,851.36881,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),IRL,Ireland,2018,2018,978.07568,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),ITA,Italy,2013,2013,473.00842,,
EXPCAPPPP_CUR,GERD per capita (in current PPP$),ITA,Italy,2014,2014,487.47737,,
